date,caller,call.name,combi.length,context,context.length,demosubset
2020-03-14,id30,PH_PG,2,NS,1,0
2020-03-14,id30,PG,1,RA,1,0
2020-03-14,id30,PH,1,IP_TR,2,0
2020-03-14,id30,PH,1,IP_TR,2,0
2020-03-14,id30,GR,1,TR,1,0
2020-03-14,id30,GR,1,FE,1,0
2020-03-14,id30,PH,1,TR,1,0
2020-03-14,id30,HO,1,AP,1,0
2020-03-14,id30,PG,1,NS,1,0
2020-03-14,id30,PG,1,NS,1,0
2020-03-14,id30,HO,1,NS,1,0
2020-03-14,id33,PG,1,NS,1,0
2020-03-14,id41,GR,1,AP_FU_TR,3,1
2020-03-14,id41,PG,1,AP,1,1
2020-03-14,id48,HO_PH,2,FU_TR,2,1
2020-03-14,id48,GR_PN,2,AF_AP_FU_TR,4,0
2020-03-14,id48,PH,1,IP_TR,2,0
2020-03-14,id48,PN,1,AP,1,1
2020-03-14,id48,GR,1,FE,1,0
2020-03-14,id48,PN,1,AF_AP,2,1
2020-03-15,id03,NV,1,GR,1,0
2020-03-15,id05,HO_PG,2,AP_FU_TR,3,0
2020-03-15,id05,HO_PG,2,TR,1,0
2020-03-15,id05,HO_PG,2,NS_OP,2,0
2020-03-15,id05,HO,1,RE,1,0
2020-03-15,id05,GR,1,AP,1,0
2020-03-15,id05,PH,1,GA,1,0
2020-03-15,id05,GR,1,GA,1,0
2020-03-15,id05,GR,1,GA,1,0
2020-03-15,id05,HO,1,FU_TR,2,0
2020-03-15,id05,PG,1,FU_RE,2,0
2020-03-15,id05,PG,1,AF,1,0
2020-03-15,id05,PG,1,NS,1,0
2020-03-15,id05,HO,1,DI,1,0
2020-03-15,id05,GR,1,FE,1,0
2020-03-15,id05,GR,1,AP,1,0
2020-03-15,id11,NV,1,GR,1,0
2020-03-15,id22,PH,1,IP_TR,2,0
2020-03-15,id22,PH,1,TR,1,0
2020-03-15,id23,GR_HO,2,FE,1,0
2020-03-15,id23,HO,1,RE,1,1
2020-03-15,id24,PN,1,AF,1,0
2020-03-15,id28,GR_PN,2,AF,1,0
2020-03-15,id28,PS,1,FE,1,0
2020-03-15,id28,HO,1,DI,1,0
2020-03-15,id28,HO,1,FE,1,0
2020-03-15,id28,HO,1,RE,1,0
2020-03-15,id28,HO,1,DI,1,0
2020-03-15,id28,HO,1,FE,1,0
2020-03-15,id28,PG,1,AP,1,0
2020-03-15,id30,PN_PG,2,AP_FU_TR,3,0
2020-03-15,id30,GR_PG,2,AP,1,0
2020-03-15,id30,PH,1,FE,1,0
2020-03-15,id30,PH,1,TR,1,0
2020-03-15,id30,PH,1,AP,1,0
2020-03-15,id41,GR,1,AP,1,1
2020-03-15,id41,GR,1,AP,1,1
2020-03-15,id41,HO,1,FU_TR,2,1
2020-03-15,id41,GR,1,FE,1,0
2020-03-15,id41,GR,1,FE,1,0
2020-03-15,id41,HO,1,TR,1,1
2020-03-15,id48,GR,1,AP,1,1
2020-03-15,id48,HO,1,DI,1,0
2020-03-15,id48,HO,1,TR,1,1
2020-03-15,id48,GR,1,AP,1,1
2020-03-15,id48,GR,1,AP,1,1
2020-03-15,id48,HO,1,RE,1,1
2020-03-15,id48,PG,1,FU_TR,2,1
2020-03-15,id48,GR,1,FE,1,0
2020-03-15,id48,HO,1,TR,1,1
2020-03-16,id03,GR,1,FE,1,0
2020-03-16,id05,PH_PG,2,AF_AP_IP_TR,4,0
2020-03-16,id06,GR,1,TR,1,0
2020-03-16,id22,PH_PB,2,IP_RE,2,0
2020-03-16,id22,GR,1,BA,1,0
2020-03-16,id22,HO,1,FE,1,0
2020-03-16,id22,GR,1,FE,1,0
2020-03-16,id23,GR_PN,2,AP,1,0
2020-03-16,id23,PH_PB,2,IP_RE,2,0
2020-03-16,id23,GR,1,AF_AP,2,1
2020-03-16,id23,HO,1,RE,1,1
2020-03-16,id23,GR,1,FE,1,0
2020-03-16,id23,HO,1,BA,1,0
2020-03-16,id23,GR,1,AP,1,1
2020-03-16,id23,HO,1,AP_FU_TR,3,1
2020-03-16,id23,HO,1,TR,1,1
2020-03-16,id23,HO,1,FE,1,0
2020-03-16,id23,HO,1,IP_RE,2,0
2020-03-16,id23,PN,1,FE_FU,2,0
2020-03-16,id23,HO,1,IP_RE,2,0
2020-03-16,id24,PH_PB,2,FU_RA_TR,3,0
2020-03-16,id24,PB,1,IP_RE,2,0
2020-03-16,id24,GR,1,AF_AP,2,0
2020-03-16,id24,HO,1,TR,1,0
2020-03-16,id24,HO,1,DI,1,0
2020-03-16,id25,HO,1,FE,1,0
2020-03-16,id25,PN,1,TR,1,0
2020-03-16,id25,PN,1,PL,1,0
2020-03-16,id25,GR,1,FE,1,0
2020-03-16,id28,SC,1,RA,1,0
2020-03-16,id28,GR,1,SH,1,0
2020-03-16,id28,SC,1,RA,1,0
2020-03-16,id41,BK,1,IP_TR,2,0
2020-03-16,id41,HO,1,FE,1,0
2020-03-16,id48,HO,1,TR,1,1
2020-03-16,id48,PG,1,AP,1,1
2020-03-17,id04,HO_PH,2,FE_FU,2,0
2020-03-17,id04,GR,1,FE_FU,2,0
2020-03-17,id04,HO,1,RE,1,0
2020-03-17,id08,NV,1,GR,1,0
2020-03-17,id08,NV,1,GR,1,0
2020-03-17,id08,NV,1,GR,1,0
2020-03-17,id38,NV,1,GR,1,0
2020-03-17,id38,BK,1,GR,1,0
2020-03-17,id43,PH,1,AF_AP,2,0
2020-03-17,id51,GR,1,AP,1,0
2020-03-17,id53,GR_PN,2,PL,1,0
2020-03-17,id53,GR,1,TR,1,0
2020-03-17,id53,NV,1,GR,1,0
2020-03-17,id53,NV,1,GR,1,0
2020-03-17,id53,GR,1,AF_AP,2,0
2020-03-17,id53,GR,1,AP,1,0
2020-03-17,id53,WH,1,DI,1,0
2020-03-17,id53,WH,1,DI,1,0
2020-03-17,id53,WH,1,DI,1,0
2020-03-17,id53,WH,1,DI,1,0
2020-03-17,id53,WH,1,DI,1,0
2020-03-17,id53,WH,1,DI,1,0
2020-03-17,id53,WH,1,DI,1,0
2020-03-17,id53,WH,1,DI,1,0
2020-03-17,id53,WH,1,DI,1,0
2020-03-17,id53,WH,1,DI,1,0
2020-03-17,id53,WH,1,DI,1,0
2020-03-17,id53,BK,1,DI,1,0
2020-03-17,id53,WH,1,DI,1,0
2020-03-17,id53,WH,1,DI,1,0
2020-03-17,id53,WH,1,DI,1,0
2020-03-17,id53,WH,1,DI,1,0
2020-03-17,id53,BK,1,DI,1,0
2020-03-17,id53,GR,1,FE,1,0
2020-03-21,id53,GR,1,TR,1,0
2020-03-21,id53,GR,1,FE,1,0
2020-03-24,id06,HO_PH,2,AP_FU_TR,3,0
2020-03-24,id06,HO,1,TR,1,0
2020-03-24,id15,GR_HO,2,FU_TR,2,0
2020-03-24,id15,SC,1,AF_AP,2,0
2020-03-24,id15,BK,1,BA,1,0
2020-03-24,id15,HO,1,RE,1,0
2020-03-24,id15,HO,1,FU_TR,2,0
2020-03-24,id31,HO,1,TR,1,0
2020-03-24,id31,GR,1,IP_RE,2,0
2020-03-24,id31,GR,1,FE,1,0
2020-03-24,id32,GR_PG,2,FE_FU,2,0
2020-03-24,id32,BK,1,DI,1,0
2020-03-24,id32,HO,1,EN,1,1
2020-03-24,id32,HO,1,EN,1,1
2020-03-24,id32,HO,1,EN,1,1
2020-03-24,id32,BK,1,EN,1,0
2020-03-24,id32,BK,1,EN,1,0
2020-03-24,id32,BK,1,EN,1,0
2020-03-24,id32,BK,1,EN,1,0
2020-03-24,id32,BK,1,EN,1,0
2020-03-24,id32,BK,1,EN,1,0
2020-03-24,id32,BK,1,EN,1,0
2020-03-24,id32,BK,1,EN,1,0
2020-03-24,id32,BK,1,EN,1,0
2020-03-24,id32,BK,1,EN,1,0
2020-03-24,id32,BK,1,EN,1,0
2020-03-24,id32,SC,1,EN,1,0
2020-03-24,id32,BK,1,EN,1,0
2020-03-24,id32,BK,1,EN,1,0
2020-03-24,id32,BK,1,EN,1,0
2020-03-24,id32,HO,1,TR,1,1
2020-03-24,id37,GR_PG,2,AP,1,0
2020-03-24,id44,PH_HO,2,EN,1,0
2020-03-24,id44,HO,1,FU_TR,2,0
2020-03-24,id44,SC,1,DI,1,0
2020-03-24,id51,PB,1,BA,1,0
2020-03-24,id52,GR_PG,2,IP_NS,2,0
2020-03-24,id52,HO,1,TR,1,0
2020-03-24,id52,PH,1,TR,1,0
2020-04-16,id37,HO_PH,2,TR,1,0
2020-04-16,id43,GR,1,AP_FU_TR,3,0
2020-04-16,id44,GR,1,FE,1,0
2020-04-16,id44,GR,1,FE,1,0
2020-04-16,id45,HO_GR,2,FE,1,0
2020-04-16,id45,PN,1,CO,1,0
2020-04-16,id45,NV,1,GR,1,0
2020-04-16,id45,GR,1,FE,1,0
2020-04-16,id45,GR,1,FE,1,0
2020-04-16,id45,GR,1,FE,1,0
2020-04-16,id45,GR,1,FE,1,0
2020-04-16,id45,GR,1,FE,1,0
2020-04-16,id45,GR,1,FE,1,0
2020-04-17,id06,GR_PN,2,AP,1,0
2020-04-17,id06,BK,1,BA,1,0
2020-04-17,id09,NV,1,GR,1,0
2020-04-17,id31,GR,1,FE,1,0
2020-04-17,id31,GR,1,FE,1,0
2020-04-17,id44,PN_PG,2,AF_AP,2,0
2020-04-17,id44,PB,1,BA,1,0
2020-04-17,id44,PN,1,AF_AP,2,0
2020-04-17,id44,GR,1,AP,1,0
2020-04-17,id45,GR_PN,2,AP_PL,2,0
2020-04-17,id45,PN,1,PL,1,0
2020-04-17,id45,HO,1,FE,1,0
2020-04-17,id45,GR,1,FE,1,0
2020-04-17,id45,PN,1,AF_AP,2,0
2020-04-17,id45,PN,1,AP_PL,2,0
2020-04-17,id45,GR,1,FE,1,0
2020-04-17,id45,GR,1,AP,1,0
2020-04-17,id45,BK,1,AP_DI,2,0
2020-04-17,id45,GR,1,AP,1,0
